Sr No,Course Name,task label,Title,Date Published,Deadline,Batch1,Batch2,Batch3,Batch4,ClassA,ClassB,Year
209,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear Students,

Here, I am sharing the reference material for the topic: Principles of Object-oriented Programming, Introduction of C++ and Tokens (topic details description mentioned in the material added).

Kindly go through it.
If any doubt then you can contact me.
PFA",2024-02-05T04:20:51.492Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear All,

PFA Syllabus, Pedagogy and Rubrics

Subject Name: CE144 Object Oriented Programming with C++",2024-01-02T16:48:55.323Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear Students,
PFA,

Practical – 3 

Create a car data management system for TATA motors using C++.",2024-01-16T09:31:38.459Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear Students,
PFA,

Practical – 2 

Develop a C++ program store and retrieve CHARUSAT employee details.",2024-01-16T09:30:36.910Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear Students,
PFA,

Practical – 1 Develop a C++ program for CHARUSAT student marksheet generator",2024-01-16T03:51:12.488Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear Students,

Every week practical Aim will be posted here which you have to perform and maintain as a lab journal. Practical - 1 is already been uploaded.

I will create an assignment for each practical in the classroom that you to submit within the deadline.

Ignore the practical list that was uploaded earlier.

Thank you.",2024-01-16T09:26:58.016Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear Students,
PFA,

Practical File format - OOPC++",2024-01-16T04:36:30.086Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,CE144 OBJECT ORIENTED PROGRAMMING WITH C++,Announcement,"Dear Students,

PFA E-Books:-",2024-01-02T17:05:34.048Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

I am going to share feedback link of an expert talk in the lecture. So, join this lecture without fail.

We will consider your attendance from this form. As you know, attendance is also one of the criteria for the internal evolution of MA143 (EM - I).

Regards.",2023-12-02T07:44:52.699Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

Expert session is already started, please join it without fail.

Regards.",2023-12-02T07:14:20.658Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear all,

Gentile Reminder.

 Greetings from DOMS, PDPIAS !!!

Department of Mathematical Sciences, P. D. Patel Institute of
Applied Sciences, CHARUSAT, is organizing an Expert Session on ""Applications
of Calculus and Matrix theory in various engineering fields "".


 Date: 2nd December 2023
Day: Saturday
Time: 12:15 PM Onwards
Online Platform: Zoom
Link: Please click the link below to join the webinar:

https://us06web.zoom.us/j/86527489501?pwd=44A6cZyIm-zXPazw5JOpwl4jAqsQZw.jI5oFFAFjjaG8VaY
Webinar ID: 865 2748 9501
Passcode: 741384

Expert Name & Affiliation: Dr. HARSHAD PATEL
Assistant Professor, U.V Patel College of Engineering, Ganpat
University, Kherva, Mehsana, Gujarat, India.

About Expert:His area of research includes Fluid Mechanics, MHD Flow of Non-Newtonian Fluid, and Machine Learning. He has published research papers in various reputable national and international journals and has also delivered expert talks at esteemed institutes such as Gujarat College, St. Xavier’s College, The M. S. University of Baroda, MTTF, Parul University, etc.He is a member of professional bodies and actively participates in conferences, FDP, STTP, etc. Additionally, he has reviewed numerous research papers for reputable international publishers and journals. This presents an excellent opportunity for anyone seeking to explore real-world problems through
mathematics.

Kindly circulate this information to other faculty members and students of your contacts and encourage them to participate in this lecture.


Kindly join this session before 15 minutes.

Note: There is no participation fee and no
certificate will be provided.

Thank you.

Sincerely Yours,
Dr. Jimitkumar Patel
and Faculty of Department of Mathematical Sciences.",2023-12-02T05:52:21.027Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear Students,

Gentle reminder. 
 
As you are aware, quiz is one of the important criteria for the internal evaluation of MA143 (Engineering Mathematics – I). Please find following the information for the quiz examination of MA143 (Engineering Mathematics - I).

Syllabus: All Units (Unit – 1,2,3,4,5)
Date: 1st December 2023, Friday
Time: 11:35 AM to 12:00 Noon
Total Marks: 10
Link: https://forms.gle/7zegDhZcwbZbZ7Xc7
The link will be activated precisely at 11:35 AM sharp.
If you have any queries, please reach out to me on 9909236460.

I kindly request everyone to join using their institute email IDs; otherwise, the Google quiz form may not open.

Please share this information with the first-year B. Tech. students only.

Best regards.
",2023-12-01T05:50:37.682Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear all, 


 


Greetings from DOMS, PDPIAS !!! 


Department of Mathematical Sciences, P. D. Patel Institute of
Applied Sciences, CHARUSAT, is organizing an Expert Session on ""Applications
of Calculus and Matrix theory in various engineering fields "".


 


Date: 2nd December 2023 


Day: Saturday


Time: 12:15 PM Onwards


Online Platform: Zoom 


Link:Please click the link below to join the webinar:

https://us06web.zoom.us/j/86527489501?pwd=44A6cZyIm-zXPazw5JOpwl4jAqsQZw.jI5oFFAFjjaG8VaY


 


Webinar ID: 865 2748 9501

Passcode: 741384


 


Expert Name & Affiliation: Dr. HARSHAD PATEL


Assistant Professor, U.V Patel College of Engineering, Ganpat
University, Kherva, Mehsana, Gujarat, India.


About Expert:His area of research includes Fluid Mechanics, MHD
Flow of Non-Newtonian Fluid, and Machine Learning. He has published research
papers in various reputable national and international journals and has also
delivered expert talks at esteemed institutes such as Gujarat College, St.
Xavier’s College, The M. S. University of Baroda, MTTF, Parul University, etc.
He is a member of professional bodies and actively participates in conferences,
FDP, STTP, etc. Additionally, he has reviewed numerous research papers for
reputable international publishers and journals. This presents an excellent
opportunity for anyone seeking to explore real-world problems through
mathematics.


 


 


Kindly circulate this information to other faculty members
and students of your contacts and encourage them to participate in this
lecture. 


 


Kindly join this session before 15 minutes.


 


Note: There is no participation fee and no
certificate will be provided. 


 


Thank you. 


Sincerely Yours,

Dr. Jimitkumar Patel
and Faculty of Department of Mathematical Sciences.",2023-11-29T04:08:56.660Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear Students,


 


As you are aware, quiz is one of the important
criteria for the internal evaluation of MA143 (Engineering Mathematics – I). Please
find following the information for the quiz examination of MA143 (Engineering
Mathematics - I).


 


Syllabus: All Units (Unit – 1,2,3,4,5)


Date: 1st December 2023, Friday 


Time: 11:35 AM to 12:00 Noon 


Total Marks: 10 


Link: https://forms.gle/7zegDhZcwbZbZ7Xc7


 


 


The link will be activated precisely at 11:35 AM sharp.


 


If you have any queries, please reach
out to me on 9909236460.


 


I kindly request everyone to join
using their institute email IDs; otherwise, the Google quiz form may not open.


 


Please share this information with
the first-year B. Tech. students only.


 


 


 


Best regards.",2023-11-29T04:07:41.392Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

Please find the question paper of first and second internal examination for your reference.

Regards.",2023-11-28T09:45:40.343Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

Please find herewith attached all materials for Unit II and Unit V of MA143 (EM I) for your reference.

Regards.",2023-11-02T08:03:30.340Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

Please find herewith attached the syllabus of MA143 (Engineering Mathematics - I) for the upcoming second internal examination scheduled on 06 - 11 - 2023 (Monday).

If you have any questions, please feel free to contact me.

Regards.",2023-10-31T08:55:14.860Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

Please find herewith attached some old question papers of first internal for MA143 (EM_I) and old course for your reference.

 Regards.",2023-09-15T15:32:33.896Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

Please find herewith attached the syllabus of MA143 (Engineering Mathematics - I) for the upcoming first internal examination scheduled on 20 - 09 - 2023 (Wednesday).

If you have any questions, please feel free to contact me.

Regards.",2023-09-12T10:10:42.098Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,MA143_EM_I_2023_2024 (ODD),Announcement,"Dear students,

Please find herewith attached all materials for Unit I, Unit II and Unit IV of MA143 (EM I) for your reference.

Regards. ",2023-09-11T04:26:47.613Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,CE143- Computer Concept Programming,Announcement,"Dear Students, 

Please find the Previous year's University Papers. ",2023-12-13T10:21:19.947Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,CE143- Computer Concept Programming,Announcement,"Dear Students, 

Please find the Previous year's University Papers. 

Thank You",2023-12-13T10:20:30.614Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,CE143- Computer Concept Programming,Announcement,"Dear students, 

A gentle reminder for tomorrow's CCP exam. 

Please note the following points:

1. All students should come in decent formal wear.
2. All the students must have submitted the practical file and hacker rank score. 
3. Proper discipline is to be observed by the students during viva and practical exams
4. All students should ensure that their signature on the term-work signature sheet before the practical/viva exam starts.
5. Try to answer the questions in English only. ",2023-12-04T16:02:10.083Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,CE143- Computer Concept Programming,Announcement,"Dear Students, 
 
Kindly upload the Practical File and HackerRank PDF file on below link before 03-12-2023: 

https://forms.gle/QpSDCYNgCQZachNf9",2023-12-01T03:50:24.876Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,CE143- Computer Concept Programming,Announcement,"Dear Students, 

PFA for 2nd unit test mark of CCP.",2023-11-25T04:34:46.194Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,CE143- Computer Concept Programming,Announcement,"Dear students,

Greetings!

As per the scheduled time of viva and practical exam for the subject, CE143 Computer Concepts and Programming will be 9:10 am on your respective scheduled dates. 

All the students are requested to report at 9:10 am.

1CSE1 - 06/12/2023 (Wednesday)

1CSE2 - 05/12/2023 (Tuesday)
 
Practical Examinations start at 9:30 am.

The following are the venues for the examination:

Practical Exam - 317 
Viva - 317 
Waiting room - 324 
Please note the following points:

1. All students should come in decent formal wear.
2. All the students must have submitted the practical file and hacker rank score. 
3. Proper discipline is to be observed by the students during viva and practical exams
4. All students should ensure that their signature on the term-work signature sheet before the practical/viva exam starts.
5. Try to answer the questions in English only. 


ALL THE BEST 👍 DO WELL !! STAY CONFIDENT",2023-11-25T04:02:21.645Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,CE143- Computer Concept Programming,Announcement,"Dear Students, 

Please Find the attached material for CCP. 

",2023-11-25T03:56:53.541Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,CE143- Computer Concept Programming,Announcement,"Dear Students,

You are informed to be ready with your CCP Practical file in soft copy and Hacker rank Score Board. In next week a link will be shared to upload these documents for CCP Submission. 

The CCP quiz is scheduled for 24-11-2023 from 11.10 am to 11.30 am. The link will be shared prior to 5 minutes in Google Classroom and in email also. The syllabus is from Unit 1 to Unit 10.  ",2023-11-23T03:54:32.804Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,CE143- Computer Concept Programming,Announcement,PPT of CH 8 and 10,2023-11-01T08:19:48.275Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,CE143- Computer Concept Programming,Announcement,"Dear Students, 

PFA for Unit Test- 1 Marks.",2023-10-16T06:29:53.194Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,CE143- Computer Concept Programming,Announcement,"Dear classmates,
Greetings of the day!

Find the file format for ccp Prectical file submission.

Thank you .

NOTE :- It is Compulsory to follow this format for submission.",2023-10-04T05:34:47.196Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,CE143- Computer Concept Programming,Announcement,"Dear Students, 

Please find the attached theory assignment- 1. 

Thank You. 

",2023-09-15T14:08:19.199Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,CE143- Computer Concept Programming,Announcement,"Dear Students, 

Please find the attachments. 

",2023-09-14T04:41:24.350Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,CE143- Computer Concept Programming,Announcement,"Dear Students,

Chapter 1,4,7 PPT.",2023-09-12T07:52:23.567Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,CE143- Computer Concept Programming,Announcement,"Dear Students, 

The following is the file evaluation details: 

PRACTICAL EVALUATION and CONTINUOUS EVALUATION                    
1CSE1    
   Batch  - A    Krishna Patel    
    Batch - B    Priyanka Padhiyar    
    Batch - C    Krishna Patel            
1CSE2    
  Batch - A    Krishna Patel            
  Batch  - B    Vaishali Vadhavana            
  Batch - C    Milind Shah             
 
  
 


 THEORY EVALUATION AND CONTINUOUS EVALUATION
 1CSE1 - Krishna Patel   
 1CSE2  - Priyanka Padhiyar    ",2023-09-12T05:37:33.105Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,CE143- Computer Concept Programming,Announcement,"Dear Students, 

Please find the attached Syllabus, Pedagogy, CCP file format, and chapter PPT. ",2023-09-12T05:31:52.710Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,CE143- Computer Concept Programming,Announcement,"Dear Students, 

Please find the Practical List of CE143- CCP. 

",2023-08-01T08:49:32.806Z,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
